id,ad,education,ofjobs,yearsexp,honors,volunteer,military,empholes,occupspecific,occupbroad,workinschool,email,computerskills,specialskills,firstname,sex,race,h(resume quality),l(resume quality),call,city,kind,adid,fracblack,fracwhite,lmedhhinc,fracdropout,fraccolp,linc,col,expminreq,schoolreq,eoe,parent_sales,parent_emp,branch_sales,branch_emp,fed,fracblack_empzip,fracwhite_empzip,lmedhhinc_empzip,fracdropout_empzip,fraccolp_empzip,linc_empzip,manager,supervisor,secretary,offsupport,salesrep,retailsales,req,expreq,comreq,educreq,compreq,orgreq,manuf,transcom,bankreal,trade,busservice,othservice,missind,ownership
251,31,4,5,26,0,0,0,0,13,1,0,0,0,0,Kareem,m,b,0,1,0,b,s,97,0.58686215,0.33786622,10.29106,0.18047258,0.1324186,9.40063,1,some,,1,30,100,30,100,0,0.25393537,0.556338,9.653615,0.25828502,0.243372,9.800957,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
101,31,4,4,2,0,1,1,0,267,4,1,1,1,0,Kareem,m,b,1,0,0,b,s,3,0.049823806,0.88361394,10.48369,0.05833986,0.55080265,10.343387,1,some,,1,47.2,224,47.2,224,0,0.05262975,0.69765663,10.132375,0.22898802,0.1076202,9.355046,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
251,31,4,6,18,0,1,0,0,13,1,0,0,1,0,Keisha,f,b,1,0,0,b,s,97,0.14484343,0.71607727,9.967776,0.06885808,0.263203,9.643809,1,some,,1,30,100,30,100,0,0.25393537,0.556338,9.653615,0.25828502,0.243372,9.800957,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
423,31,4,4,8,0,0,0,0,13,1,0,0,1,0,Neil,m,w,0,1,0,b,s,255,0.018669743,0.8738047,10.039984,0.27488542,0.09255943,9.381095,1,,,0,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,
423,31,4,4,14,0,1,0,0,13,1,1,0,1,1,Tremayne,m,b,1,0,0,b,s,255,0.72772217,0.09640764,9.819562,0.23958375,0.08863283,9.081825,1,,,0,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,
b,310,2,4,16,0,0,0,1,27,6,0,1,1,1,Jill,f,w,1,0,0,b,a,1012,0.05473522,0.8104726,9.841985,0.015655577,0.2242187,9.321345,0,,,0,,,,,0,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,310,3,3,4,0,0,0,1,785,4,0,0,1,1,Kenya,f,b,0,1,0,b,a,1012,0.18953584,0.66560185,10.342871,0.17312811,0.13605343,9.4743185,0,,,0,,,,,0,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,310,4,5,9,0,1,0,1,386,6,0,1,1,1,Latonya,f,b,1,0,0,b,a,1012,0.003335861,0.9816528,10.299677,0.19075057,0.32843062,10.003831,1,,,0,,,,,0,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,310,3,2,1,0,0,0,1,313,6,0,0,1,1,Laurie,f,w,0,1,0,b,a,1012,0.003335861,0.9816528,10.299677,0.19075057,0.32843062,10.003831,0,,,0,,,,,0,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,313,2,5,19,0,1,0,0,22,1,0,1,0,0,Carrie,f,w,1,0,0,b,a,1013,0.018669743,0.8738047,10.039984,0.27488542,0.09255943,9.381095,0,,,0,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
b,313,3,2,1,0,0,0,1,313,6,0,0,1,1,Jill,f,w,0,1,0,b,a,1013,0.009224333,0.96591455,10.144078,0.17773129,0.1453947,9.593764,0,,,0,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
b,313,3,5,4,0,0,0,1,443,4,0,0,1,1,Keisha,f,b,0,1,0,b,a,1013,0.011417697,0.9559943,10.511049,0.16841103,0.40699333,10.386931,0,,,0,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
b,313,3,6,16,0,1,0,0,21,1,1,1,1,1,Kenya,f,b,1,0,0,b,a,1013,0.43639466,0.3334244,9.967448,0.18040287,0.1447593,9.17378,0,,,0,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
b,314,2,5,19,0,1,0,0,22,1,0,1,0,0,Allison,f,w,1,0,0,b,a,1014,0.003335861,0.9816528,10.299677,0.19075057,0.32843062,10.003831,0,,,0,225.7,3332,,,0,0.009450125,0.9693009,10.666441,0.09253938,0.21677259,9.809012,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Public
b,314,3,3,4,0,0,0,1,785,4,0,0,1,1,Emily,f,w,0,1,0,b,a,1014,0.30346343,0.47189152,10.230702,0.18962882,0.11975552,9.334149,0,,,0,225.7,3332,,,0,0.009450125,0.9693009,10.666441,0.09253938,0.21677259,9.809012,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Public
b,314,4,5,14,0,1,0,1,285,3,0,1,1,0,Latoya,f,b,1,0,0,b,a,1014,0.72772217,0.09640764,9.819562,0.23958375,0.08863283,9.081825,1,,,0,225.7,3332,,,0,0.009450125,0.9693009,10.666441,0.09253938,0.21677259,9.809012,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Public
b,314,3,5,5,0,0,0,1,264,4,1,0,0,1,Tanisha,f,b,0,1,0,b,a,1014,0.14484343,0.71607727,9.967776,0.06885808,0.263203,9.643809,0,,,0,225.7,3332,,,0,0.009450125,0.9693009,10.666441,0.09253938,0.21677259,9.809012,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Public
b,315,3,3,4,0,1,0,1,33,1,1,1,1,1,Anne,f,w,1,0,0,b,a,1015,0.049823806,0.88361394,10.48369,0.05833986,0.55080265,10.343387,0,,,0,,,,,0,0.011153428,0.97551686,10.752698,0.029651795,0.6708379,10.8619175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
b,315,4,4,11,0,0,0,1,387,6,0,0,1,1,Carrie,f,w,0,1,0,b,a,1015,0.003335861,0.9816528,10.299677,0.19075057,0.32843062,10.003831,1,,,0,,,,,0,0.011153428,0.97551686,10.752698,0.029651795,0.6708379,10.8619175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
b,315,4,5,14,0,1,0,1,285,3,0,1,1,0,Lakisha,f,b,1,0,0,b,a,1015,0.43639466,0.3334244,9.967448,0.18040287,0.1447593,9.17378,1,,,0,,,,,0,0.011153428,0.97551686,10.752698,0.029651795,0.6708379,10.8619175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
b,315,3,2,2,0,0,0,1,379,6,0,0,0,1,Latonya,f,b,0,1,0,b,a,1015,0.009224333,0.96591455,10.144078,0.17773129,0.1453947,9.593764,0,,,0,,,,,0,0.011153428,0.97551686,10.752698,0.029651795,0.6708379,10.8619175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
b,316,3,6,16,0,1,0,0,21,1,1,1,1,1,Allison,f,w,1,0,0,b,a,1016,0.58686215,0.33786622,10.29106,0.18047258,0.1324186,9.40063,0,,,0,,,,,0,,,,,,,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,316,4,1,5,0,1,0,0,379,6,1,1,1,1,Ebony,f,b,1,0,0,b,a,1016,0.43639466,0.3334244,9.967448,0.18040287,0.1447593,9.17378,1,,,0,,,,,0,,,,,,,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,316,4,6,7,0,0,0,1,257,4,0,0,0,1,Meredith,f,w,0,1,0,b,a,1016,0.049823806,0.88361394,10.48369,0.05833986,0.55080265,10.343387,1,,,0,,,,,0,,,,,,,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,316,3,5,13,0,0,0,1,27,1,1,0,1,1,Tamika,f,b,0,1,0,b,a,1016,0.05473522,0.8104726,9.841985,0.015655577,0.2242187,9.321345,0,,,0,,,,,0,,,,,,,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,317,3,3,4,0,0,0,1,785,4,0,0,1,1,Jill,f,w,0,1,0,b,a,1017,0,0.9627329,11.11929,0,0.78012425,11.039749,0,some,,0,,,,,0,,,,,,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,317,3,3,4,0,1,0,1,33,1,1,1,1,1,Kristen,f,w,1,0,0,b,a,1017,0.14484343,0.71607727,9.967776,0.06885808,0.263203,9.643809,0,some,,0,,,,,0,,,,,,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,317,4,1,5,0,1,0,0,379,6,1,1,1,1,Latoya,f,b,1,0,0,b,a,1017,0.011153428,0.97551686,10.752698,0.029651795,0.6708379,10.8619175,1,some,,0,,,,,0,,,,,,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,317,3,5,13,0,0,0,1,307,1,0,1,1,1,Tamika,f,b,0,1,0,b,a,1017,0.43639466,0.3334244,9.967448,0.18040287,0.1447593,9.17378,0,some,,0,,,,,0,,,,,,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,318,3,3,4,0,0,0,1,785,4,0,0,1,1,Aisha,f,b,0,1,0,b,a,1018,0.018669743,0.8738047,10.039984,0.27488542,0.09255943,9.381095,0,some,,0,6.1,140,,,0,0.011417697,0.9559943,10.511049,0.16841103,0.40699333,10.386931,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,318,4,3,8,1,1,0,1,387,6,0,1,1,1,Lakisha,f,b,1,0,0,b,a,1018,0.43639466,0.3334244,9.967448,0.18040287,0.1447593,9.17378,1,some,,0,6.1,140,,,0,0.011417697,0.9559943,10.511049,0.16841103,0.40699333,10.386931,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,318,3,5,13,0,0,0,1,307,1,0,1,1,1,Laurie,f,w,0,1,0,b,a,1018,0.003335861,0.9816528,10.299677,0.19075057,0.32843062,10.003831,0,some,,0,6.1,140,,,0,0.011417697,0.9559943,10.511049,0.16841103,0.40699333,10.386931,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,318,4,5,9,0,1,0,1,386,6,0,1,1,1,Meredith,f,w,1,0,0,b,a,1018,0.43639466,0.3334244,9.967448,0.18040287,0.1447593,9.17378,1,some,,0,6.1,140,,,0,0.011417697,0.9559943,10.511049,0.16841103,0.40699333,10.386931,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,319,4,3,8,1,1,0,1,387,6,0,1,1,1,Emily,f,w,1,0,0,b,a,1019,0.58686215,0.33786622,10.29106,0.18047258,0.1324186,9.40063,1,some,,0,,,,,0,0.011417697,0.9559943,10.511049,0.16841103,0.40699333,10.386931,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,319,4,5,9,0,1,0,1,386,6,0,1,1,1,Lakisha,f,b,1,0,0,b,a,1019,0.090286106,0.7915025,10.597809,0.08046371,0.5225287,10.567103,1,some,,0,,,,,0,0.011417697,0.9559943,10.511049,0.16841103,0.40699333,10.386931,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,319,3,5,13,0,0,0,1,307,1,0,1,1,1,Sarah,f,w,0,1,0,b,a,1019,0.72772217,0.09640764,9.819562,0.23958375,0.08863283,9.081825,0,some,,0,,,,,0,0.011417697,0.9559943,10.511049,0.16841103,0.40699333,10.386931,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,319,4,4,11,0,0,0,1,387,6,0,0,1,1,Tanisha,f,b,0,1,0,b,a,1019,0.3424815,0.42279226,10.099547,0.19431803,0.27380133,9.654257,1,some,,0,,,,,0,0.011417697,0.9559943,10.511049,0.16841103,0.40699333,10.386931,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
a,31b,4,4,20,0,1,0,0,267,4,0,0,0,0,Emily,f,w,1,0,0,b,s,324,0.72772217,0.09640764,9.819562,0.23958375,0.08863283,9.081825,1,,,0,,,,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,Private
a,31b,4,7,5,0,1,0,0,285,4,1,0,1,1,Hakim,m,b,1,0,1,b,s,324,0.018669743,0.8738047,10.039984,0.27488542,0.09255943,9.381095,1,,,0,,,,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,Private
a,31b,4,5,8,0,0,0,1,264,4,0,0,0,0,Laurie,f,w,0,1,0,b,s,324,0.72772217,0.09640764,9.819562,0.23958375,0.08863283,9.081825,1,,,0,,,,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,Private
a,31b,4,3,13,0,0,0,1,285,4,0,0,1,0,Tyrone,m,b,0,1,0,b,s,324,0.049823806,0.88361394,10.48369,0.05833986,0.55080265,10.343387,1,,,0,,,,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,Private
b,32,4,4,6,0,1,0,0,34,1,1,1,1,0,Anne,f,w,1,0,0,c,a,1020,0.002795684,0.9521402,10.453601,0.23644528,0.124980085,9.621058,1,some,somcol,1,106.3,800,,,0,0.004806302,0.9180704,10.908247,0.05573975,0.33924478,10.255305,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,Private
b,32,4,4,6,0,0,0,0,34,1,0,0,1,0,Emily,f,w,0,1,0,c,a,1020,0.68457675,0.20381922,9.214631,0.27601504,0.061229084,8.695674,1,some,somcol,1,106.3,800,,,0,0.004806302,0.9180704,10.908247,0.05573975,0.33924478,10.255305,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,Private
b,32,4,2,6,0,0,0,0,389,6,1,0,1,0,Tamika,f,b,0,1,0,c,a,1020,0.045274884,0.89817643,10.795178,0.030812073,0.59001076,11.07866,1,some,somcol,1,106.3,800,,,0,0.004806302,0.9180704,10.908247,0.05573975,0.33924478,10.255305,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,Private
b,32,4,5,6,0,1,0,1,13,1,1,1,1,0,Tamika,f,b,1,0,0,c,a,1020,,,,,,,1,some,somcol,1,106.3,800,,,0,0.004806302,0.9180704,10.908247,0.05573975,0.33924478,10.255305,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,Private
336,32,4,4,6,0,0,0,0,285,4,1,0,1,0,Aisha,f,b,0,1,0,b,s,171,0.011153428,0.97551686,10.752698,0.029651795,0.6708379,10.8619175,1,,hsg,1,,,,,1,,,,,,,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Public
207,32,4,4,2,0,1,1,0,267,4,1,1,1,0,Allison,f,w,1,0,0,b,s,63,0.003335861,0.9816528,10.299677,0.19075057,0.32843062,10.003831,1,some,,0,10.8,60,,,0,,,,,,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
32,32,4,4,6,0,0,0,0,285,4,1,0,1,0,Carrie,f,w,0,1,0,b,s,158,0.43639466,0.3334244,9.967448,0.18040287,0.1447593,9.17378,1,some,,0,,,,,0,0.14484343,0.71607727,9.967776,0.06885808,0.263203,9.643809,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
252,32,4,6,8,0,1,0,0,267,4,0,1,0,0,Emily,f,w,1,0,0,b,s,98,0.30346343,0.47189152,10.230702,0.18962882,0.11975552,9.334149,1,,,0,,,,,0,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
336,32,4,6,8,0,1,0,0,21,1,1,1,1,0,Emily,f,w,1,0,0,b,s,171,0.18953584,0.66560185,10.342871,0.17312811,0.13605343,9.4743185,1,,hsg,1,,,,,1,,,,,,,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Public
252,32,4,5,8,0,0,0,0,267,4,1,0,1,0,Geoffrey,m,w,0,1,0,b,s,98,0.30346343,0.47189152,10.230702,0.18962882,0.11975552,9.334149,1,,,0,,,,,0,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
157,32,4,4,2,0,1,1,0,267,4,1,1,1,0,Greg,m,w,1,0,0,b,s,32,0.58686215,0.33786622,10.29106,0.18047258,0.1324186,9.40063,1,2,,0,,200,,,0,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
157,32,4,3,7,0,0,0,1,274,4,0,0,0,0,Hakim,m,b,0,1,0,b,s,32,0.43639466,0.3334244,9.967448,0.18040287,0.1447593,9.17378,1,2,,0,,200,,,0,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
207,32,4,6,8,0,1,0,0,21,1,1,1,1,0,Hakim,m,b,1,0,0,b,s,63,0.049823806,0.88361394,10.48369,0.05833986,0.55080265,10.343387,1,some,,0,10.8,60,,,0,,,,,,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
32,32,4,6,8,0,1,0,0,21,1,1,1,1,0,Jay,m,w,1,0,0,b,s,158,0.58686215,0.33786622,10.29106,0.18047258,0.1324186,9.40063,1,some,,0,,,,,0,0.14484343,0.71607727,9.967776,0.06885808,0.263203,9.643809,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
32,32,4,4,2,0,1,1,0,267,4,1,1,1,0,Keisha,f,b,1,0,0,b,s,158,0.003335861,0.9816528,10.299677,0.19075057,0.32843062,10.003831,1,some,,0,,,,,0,0.14484343,0.71607727,9.967776,0.06885808,0.263203,9.643809,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
207,32,4,3,7,0,0,0,1,274,4,0,0,0,0,Lakisha,f,b,0,1,0,b,s,63,0.011153428,0.97551686,10.752698,0.029651795,0.6708379,10.8619175,1,some,,0,10.8,60,,,0,,,,,,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
157,32,4,6,8,0,1,0,0,21,1,1,1,1,0,Latoya,f,b,1,0,0,b,s,32,0.003335861,0.9816528,10.299677,0.19075057,0.32843062,10.003831,1,2,,0,,200,,,0,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
157,32,4,4,6,0,0,0,0,285,4,1,0,1,0,Laurie,f,w,0,1,0,b,s,32,0.05473522,0.8104726,9.841985,0.015655577,0.2242187,9.321345,1,2,,0,,200,,,0,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
336,32,4,3,7,0,0,0,1,274,4,0,0,0,0,Matthew,m,w,0,1,0,b,s,171,0.009224333,0.96591455,10.144078,0.17773129,0.1453947,9.593764,1,,hsg,1,,,,,1,,,,,,,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Public
336,32,4,4,2,0,1,1,0,267,4,1,1,1,0,Rasheed,m,b,1,0,0,b,s,171,0.72772217,0.09640764,9.819562,0.23958375,0.08863283,9.081825,1,,hsg,1,,,,,1,,,,,,,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Public
252,32,4,4,8,0,0,0,0,34,1,1,0,0,0,Tanisha,f,b,0,1,0,b,s,98,0.72772217,0.09640764,9.819562,0.23958375,0.08863283,9.081825,1,,,0,,,,,0,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
207,32,4,4,6,0,0,0,0,285,4,1,0,1,0,Todd,m,w,0,1,0,b,s,63,0.090286106,0.7915025,10.597809,0.08046371,0.5225287,10.567103,1,some,,0,10.8,60,,,0,,,,,,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
32,32,4,3,7,0,0,0,1,274,4,0,0,0,0,Tremayne,m,b,0,1,0,b,s,158,0.018669743,0.8738047,10.039984,0.27488542,0.09255943,9.381095,1,some,,0,,,,,0,0.14484343,0.71607727,9.967776,0.06885808,0.263203,9.643809,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
252,32,4,2,10,0,1,0,1,7,1,0,1,1,0,Tyrone,m,b,1,0,0,b,s,98,0.14484343,0.71607727,9.967776,0.06885808,0.263203,9.643809,1,,,0,,,,,0,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
a,32b,4,5,8,0,0,0,1,264,4,0,0,0,0,Kristen,f,w,0,1,0,b,s,325,0.003335861,0.9816528,10.299677,0.19075057,0.32843062,10.003831,1,,,1,,,,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,Private
a,32b,4,3,13,0,0,0,0,285,4,0,0,1,0,Lakisha,f,b,0,1,0,b,s,325,0.009224333,0.96591455,10.144078,0.17773129,0.1453947,9.593764,1,,,1,,,,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,Private
a,32b,4,7,5,0,1,0,0,285,4,1,0,1,1,Matthew,m,w,1,0,0,b,s,325,0.30346343,0.47189152,10.230702,0.18962882,0.11975552,9.334149,1,,,1,,,,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,Private
a,32b,4,4,20,0,1,0,0,267,4,0,0,0,0,Tremayne,m,b,1,0,0,b,s,325,0.009224333,0.96591455,10.144078,0.17773129,0.1453947,9.593764,1,,,1,,,,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,Private
b,33,4,2,6,0,0,0,0,13,1,1,0,1,0,Allison,f,w,0,1,0,c,a,1021,0.9920427,0.004814288,8.841738,0.29509342,0.05318167,8.507345,1,,,0,,,,,0,0.045274884,0.89817643,10.795178,0.030812073,0.59001076,11.07866,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Private
b,33,4,4,6,0,1,0,0,34,1,1,1,1,0,Carrie,f,w,1,0,0,c,a,1021,0.94876665,0.033041097,10.295766,0.18481998,0.100121,9.191259,1,,,0,,,,,0,0.045274884,0.89817643,10.795178,0.030812073,0.59001076,11.07866,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Private
b,33,4,2,14,0,0,0,0,21,1,1,0,1,0,Kenya,f,b,0,1,0,c,a,1021,0.7475549,0.24139924,10.5130625,0.14001812,0.17767084,9.490015,1,,,0,,,,,0,0.045274884,0.89817643,10.795178,0.030812073,0.59001076,11.07866,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Private
b,33,4,4,11,0,1,0,0,13,1,1,1,1,0,Latoya,f,b,1,0,0,c,a,1021,0.8321389,0.1387261,9.692643,0.21779244,0.1583671,9.240676,1,,,0,,,,,0,0.045274884,0.89817643,10.795178,0.030812073,0.59001076,11.07866,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Private
425,33,4,3,7,0,0,0,1,274,4,0,0,0,0,Brad,m,w,0,1,0,b,s,256,0.049823806,0.88361394,10.48369,0.05833986,0.55080265,10.343387,1,,,0,,,,,0,0.005624459,0.95341796,11.156964,0.049177963,0.33126622,10.296813,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Private
158,33,4,4,14,0,1,0,0,13,1,1,0,1,1,Brendan,m,w,1,0,0,b,s,33,0.011153428,0.97551686,10.752698,0.029651795,0.6708379,10.8619175,1,5,,1,31.5,29,,,0,0.28910074,0.4647389,10.087475,0.21807012,0.09359178,9.103535,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,Nonprofit
158,33,4,5,26,0,0,0,0,13,1,0,0,0,0,Brett,m,w,0,1,0,b,s,33,0.58686215,0.33786622,10.29106,0.18047258,0.1324186,9.40063,1,5,,1,31.5,29,,,0,0.28910074,0.4647389,10.087475,0.21807012,0.09359178,9.103535,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,Nonprofit
103,33,4,5,26,0,0,0,0,13,1,0,0,0,0,Carrie,f,w,0,1,0,b,s,4,0.018669743,0.8738047,10.039984,0.27488542,0.09255943,9.381095,1,some,,0,37.5,150,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
33,33,4,6,8,0,1,0,0,21,1,1,1,1,0,Darnell,m,b,1,0,0,b,s,165,0.14484343,0.71607727,9.967776,0.06885808,0.263203,9.643809,1,,,0,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
253,33,4,4,2,0,1,1,0,267,4,1,1,1,0,Geoffrey,m,w,1,0,0,b,s,99,0.011417697,0.9559943,10.511049,0.16841103,0.40699333,10.386931,1,2,somcol,1,9.8,100,,,0,0.05753084,0.911786,10.402595,0.18648285,0.15528144,9.714202,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,Private
33,33,4,4,2,0,1,1,0,267,4,1,1,1,0,Greg,m,w,1,0,0,b,s,165,0.18953584,0.66560185,10.342871,0.17312811,0.13605343,9.4743185,1,,,0,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
158,33,4,4,8,0,0,0,0,13,1,0,0,1,0,Jamal,m,b,0,1,0,b,s,33,0.3424815,0.42279226,10.099547,0.19431803,0.27380133,9.654257,1,5,,1,31.5,29,,,0,0.28910074,0.4647389,10.087475,0.21807012,0.09359178,9.103535,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,Nonprofit
425,33,4,4,2,0,1,1,0,267,4,1,1,1,0,Jermaine,m,b,1,0,0,b,s,256,0.022391992,0.221549,9.614338,0.3561644,0.18756586,9.520982,1,,,0,,,,,0,0.005624459,0.95341796,11.156964,0.049177963,0.33126622,10.296813,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Private
33,33,4,3,7,0,0,0,1,274,4,0,0,0,0,Kareem,m,b,0,1,0,b,s,165,0.18953584,0.66560185,10.342871,0.17312811,0.13605343,9.4743185,1,,,0,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
337,33,4,3,7,0,0,0,1,274,4,0,0,0,0,Keisha,f,b,0,1,0,b,s,172,0.009224333,0.96591455,10.144078,0.17773129,0.1453947,9.593764,1,some,,0,,,,,,,,,,,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
33,33,4,4,6,0,0,0,0,285,4,1,0,1,0,Kristen,f,w,0,1,0,b,s,165,0.58686215,0.33786622,10.29106,0.18047258,0.1324186,9.40063,1,,,0,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
337,33,4,4,6,0,0,0,0,285,4,1,0,1,0,Kristen,f,w,0,1,0,b,s,172,0.58686215,0.33786622,10.29106,0.18047258,0.1324186,9.40063,1,some,,0,,,,,,,,,,,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
